32,11,48,415,0.86,24,9
32,11,48,415,0.86,25,7
32,11,48,415,0.86,25,8
32,11,48,415,0.86,25,9
32,11,48,415,0.86,26,7
32,11,48,415,0.86,26,8
32,11,48,415,0.86,26,9
32,11,53,385,0.74,24,7
32,11,53,385,0.74,24,8
32,11,53,385,0.74,24,9
32,11,53,385,0.74,25,7
32,11,53,385,0.74,25,8
32,11,53,385,0.74,25,9
32,11,53,385,0.74,26,7
32,11,53,385,0.74,26,8
32,11,53,385,0.74,26,9
32,11,53,385,0.76,24,7
32,11,53,385,0.76,24,8
32,11,53,385,0.76,24,9
32,11,53,385,0.76,25,7
32,11,53,385,0.76,25,8
32,11,53,385,0.76,25,9
32,11,53,385,0.76,26,7
32,11,53,385,0.76,26,8
32,11,53,385,0.76,26,9
32,11,53,385,0.78,24,7
32,11,53,385,0.78,24,8
32,11,53,385,0.78,24,9
32,11,53,385,0.78,25,7
32,11,53,385,0.78,25,8
32,11,53,385,0.78,25,9
32,11,53,385,0.78,26,7
32,11,53,385,0.78,26,8
32,11,53,385,0.78,26,9
32,11,53,385,0.8,24,7
32,11,53,385,0.8,24,8
32,11,53,385,0.8,24,9
32,11,53,385,0.8,25,7
32,11,53,385,0.8,25,8
32,11,53,385,0.8,25,9
32,11,53,385,0.8,26,7
32,11,53,385,0.8,26,8
32,11,53,385,0.8,26,9
32,11,53,385,0.82,24,7
32,11,53,385,0.82,24,8
32,11,53,385,0.82,24,9
32,11,53,385,0.82,25,7
32,11,53,385,0.82,25,8
32,11,53,385,0.82,25,9
32,11,53,385,0.82,26,7
32,11,53,385,0.82,26,8
32,11,53,385,0.82,26,9
32,11,53,385,0.84,24,7
32,11,53,385,0.84,24,8
32,11,53,385,0.84,24,9
32,11,53,385,0.84,25,7
32,11,53,385,0.84,25,8
32,11,53,385,0.84,25,9
32,11,53,385,0.84,26,7
32,11,53,385,0.84,26,8
32,11,53,385,0.84,26,9
32,11,53,385,0.86,24,7
32,11,53,385,0.86,24,8
32,11,53,385,0.86,24,9
32,11,53,385,0.86,25,7
32,11,53,385,0.86,25,8
32,11,53,385,0.86,25,9
32,11,53,385,0.86,26,7
32,11,53,385,0.86,26,8
32,11,53,385,0.86,26,9
32,11,53,390,0.74,24,7
32,11,53,390,0.74,24,8
32,11,53,390,0.74,24,9
32,11,53,390,0.74,25,7
32,11,53,390,0.74,25,8
32,11,53,390,0.74,25,9
32,11,53,390,0.74,26,7
32,11,53,390,0.74,26,8
32,11,53,390,0.74,26,9
32,11,53,390,0.76,24,7
32,11,53,390,0.76,24,8
32,11,53,390,0.76,24,9
32,11,53,390,0.76,25,7
32,11,53,390,0.76,25,8
32,11,53,390,0.76,25,9
32,11,53,390,0.76,26,7
32,11,53,390,0.76,26,8
32,11,53,390,0.76,26,9
32,11,53,390,0.78,24,7
32,11,53,390,0.78,24,8
32,11,53,390,0.78,24,9
32,11,53,390,0.78,25,7
32,11,53,390,0.78,25,8
32,11,53,390,0.78,25,9
32,11,53,390,0.78,26,7
32,11,53,390,0.78,26,8
32,11,53,390,0.78,26,9
32,11,53,390,0.8,24,7
32,11,53,390,0.8,24,8
32,11,53,390,0.8,24,9
32,11,53,390,0.8,25,7
32,11,53,390,0.8,25,8
32,11,53,390,0.8,25,9
32,11,53,390,0.8,26,7
32,11,53,390,0.8,26,8
32,11,53,390,0.8,26,9
32,11,53,390,0.82,24,7
32,11,53,390,0.82,24,8
32,11,53,390,0.82,24,9
32,11,53,390,0.82,25,7
32,11,53,390,0.82,25,8
32,11,53,390,0.82,25,9
32,11,53,390,0.82,26,7
32,11,53,390,0.82,26,8
32,11,53,390,0.82,26,9
32,11,53,390,0.84,24,7
32,11,53,390,0.84,24,8
32,11,53,390,0.84,24,9
32,11,53,390,0.84,25,7
32,11,53,390,0.84,25,8
32,11,53,390,0.84,25,9
32,11,53,390,0.84,26,7
32,11,53,390,0.84,26,8
32,11,53,390,0.84,26,9
32,11,53,390,0.86,24,7
32,11,53,390,0.86,24,8
32,11,53,390,0.86,24,9
32,11,53,390,0.86,25,7
32,11,53,390,0.86,25,8
32,11,53,390,0.86,25,9
32,11,53,390,0.86,26,7
32,11,53,390,0.86,26,8
32,11,53,390,0.86,26,9
32,11,53,395,0.74,24,7
32,11,53,395,0.74,24,8
32,11,53,395,0.74,24,9
32,11,53,395,0.74,25,7
32,11,53,395,0.74,25,8
32,11,53,395,0.74,25,9
32,11,53,395,0.74,26,7
32,11,53,395,0.74,26,8
32,11,53,395,0.74,26,9
32,11,53,395,0.76,24,7
32,11,53,395,0.76,24,8
32,11,53,395,0.76,24,9
32,11,53,395,0.76,25,7
32,11,53,395,0.76,25,8
32,11,53,395,0.76,25,9
32,11,53,395,0.76,26,7
32,11,53,395,0.76,26,8
32,11,53,395,0.76,26,9
32,11,53,395,0.78,24,7
32,11,53,395,0.78,24,8
32,11,53,395,0.78,24,9
32,11,53,395,0.78,25,7
32,11,53,395,0.78,25,8
32,11,53,395,0.78,25,9
32,11,53,395,0.78,26,7
32,11,53,395,0.78,26,8
32,11,53,395,0.78,26,9
32,11,53,395,0.8,24,7
32,11,53,395,0.8,24,8
32,11,53,395,0.8,24,9
32,11,53,395,0.8,25,7
32,11,53,395,0.8,25,8
32,11,53,395,0.8,25,9
32,11,53,395,0.8,26,7
32,11,53,395,0.8,26,8
32,11,53,395,0.8,26,9
32,11,53,395,0.82,24,7
32,11,53,395,0.82,24,8
32,11,53,395,0.82,24,9
32,11,53,395,0.82,25,7
32,11,53,395,0.82,25,8
32,11,53,395,0.82,25,9
32,11,53,395,0.82,26,7
32,11,53,395,0.82,26,8
32,11,53,395,0.82,26,9
32,11,53,395,0.84,24,7
32,11,53,395,0.84,24,8
32,11,53,395,0.84,24,9
32,11,53,395,0.84,25,7
32,11,53,395,0.84,25,8
32,11,53,395,0.84,25,9
32,11,53,395,0.84,26,7
32,11,53,395,0.84,26,8
32,11,53,395,0.84,26,9
32,11,53,395,0.86,24,7
32,11,53,395,0.86,24,8
32,11,53,395,0.86,24,9
32,11,53,395,0.86,25,7
32,11,53,395,0.86,25,8
32,11,53,395,0.86,25,9
32,11,53,395,0.86,26,7
32,11,53,395,0.86,26,8
32,11,53,395,0.86,26,9
32,11,53,400,0.74,24,7
32,11,53,400,0.74,24,8
32,11,53,400,0.74,24,9
32,11,53,400,0.74,25,7
32,11,53,400,0.74,25,8
32,11,53,400,0.74,25,9
32,11,53,400,0.74,26,7
32,11,53,400,0.74,26,8
32,11,53,400,0.74,26,9
32,11,53,400,0.76,24,7
32,11,53,400,0.76,24,8
32,11,53,400,0.76,24,9
32,11,53,400,0.76,25,7
32,11,53,400,0.76,25,8
32,11,53,400,0.76,25,9
32,11,53,400,0.76,26,7
32,11,53,400,0.76,26,8
32,11,53,400,0.76,26,9
32,11,53,400,0.78,24,7
32,11,53,400,0.78,24,8
32,11,53,400,0.78,24,9
32,11,53,400,0.78,25,7
32,11,53,400,0.78,25,8
32,11,53,400,0.78,25,9
32,11,53,400,0.78,26,7
32,11,53,400,0.78,26,8
32,11,53,400,0.78,26,9
32,11,53,400,0.8,24,7
32,11,53,400,0.8,24,8
32,11,53,400,0.8,24,9
32,11,53,400,0.8,25,7
32,11,53,400,0.8,25,8
32,11,53,400,0.8,25,9
32,11,53,400,0.8,26,7
32,11,53,400,0.8,26,8
32,11,53,400,0.8,26,9
32,11,53,400,0.82,24,7
32,11,53,400,0.82,24,8
32,11,53,400,0.82,24,9
32,11,53,400,0.82,25,7
32,11,53,400,0.82,25,8
32,11,53,400,0.82,25,9
32,11,53,400,0.82,26,7
32,11,53,400,0.82,26,8
32,11,53,400,0.82,26,9
32,11,53,400,0.84,24,7
32,11,53,400,0.84,24,8
32,11,53,400,0.84,24,9
32,11,53,400,0.84,25,7
32,11,53,400,0.84,25,8
32,11,53,400,0.84,25,9
32,11,53,400,0.84,26,7
32,11,53,400,0.84,26,8
32,11,53,400,0.84,26,9
32,11,53,400,0.86,24,7
32,11,53,400,0.86,24,8
32,11,53,400,0.86,24,9
32,11,53,400,0.86,25,7
32,11,53,400,0.86,25,8
32,11,53,400,0.86,25,9
32,11,53,400,0.86,26,7
32,11,53,400,0.86,26,8
32,11,53,400,0.86,26,9
32,11,53,405,0.74,24,7
32,11,53,405,0.74,24,8
32,11,53,405,0.74,24,9
32,11,53,405,0.74,25,7
32,11,53,405,0.74,25,8
32,11,53,405,0.74,25,9
32,11,53,405,0.74,26,7
32,11,53,405,0.74,26,8
32,11,53,405,0.74,26,9
32,11,53,405,0.76,24,7
32,11,53,405,0.76,24,8
32,11,53,405,0.76,24,9
32,11,53,405,0.76,25,7
32,11,53,405,0.76,25,8
32,11,53,405,0.76,25,9
32,11,53,405,0.76,26,7
32,11,53,405,0.76,26,8
32,11,53,405,0.76,26,9
32,11,53,405,0.78,24,7
32,11,53,405,0.78,24,8
32,11,53,405,0.78,24,9
32,11,53,405,0.78,25,7
32,11,53,405,0.78,25,8
32,11,53,405,0.78,25,9
32,11,53,405,0.78,26,7
32,11,53,405,0.78,26,8
32,11,53,405,0.78,26,9
32,11,53,405,0.8,24,7
32,11,53,405,0.8,24,8
32,11,53,405,0.8,24,9
32,11,53,405,0.8,25,7
32,11,53,405,0.8,25,8
32,11,53,405,0.8,25,9
32,11,53,405,0.8,26,7
32,11,53,405,0.8,26,8
32,11,53,405,0.8,26,9
32,11,53,405,0.82,24,7
32,11,53,405,0.82,24,8
32,11,53,405,0.82,24,9
32,11,53,405,0.82,25,7
32,11,53,405,0.82,25,8
32,11,53,405,0.82,25,9
32,11,53,405,0.82,26,7
32,11,53,405,0.82,26,8
32,11,53,405,0.82,26,9
32,11,53,405,0.84,24,7
32,11,53,405,0.84,24,8
32,11,53,405,0.84,24,9
32,11,53,405,0.84,25,7
32,11,53,405,0.84,25,8
32,11,53,405,0.84,25,9
32,11,53,405,0.84,26,7
32,11,53,405,0.84,26,8
32,11,53,405,0.84,26,9
32,11,53,405,0.86,24,7
32,11,53,405,0.86,24,8
32,11,53,405,0.86,24,9
32,11,53,405,0.86,25,7
32,11,53,405,0.86,25,8
32,11,53,405,0.86,25,9
32,11,53,405,0.86,26,7
32,11,53,405,0.86,26,8
32,11,53,405,0.86,26,9
32,11,53,410,0.74,24,7
32,11,53,410,0.74,24,8
32,11,53,410,0.74,24,9
32,11,53,410,0.74,25,7
32,11,53,410,0.74,25,8
32,11,53,410,0.74,25,9
32,11,53,410,0.74,26,7
32,11,53,410,0.74,26,8
32,11,53,410,0.74,26,9
32,11,53,410,0.76,24,7
32,11,53,410,0.76,24,8
32,11,53,410,0.76,24,9
32,11,53,410,0.76,25,7
32,11,53,410,0.76,25,8
32,11,53,410,0.76,25,9
32,11,53,410,0.76,26,7
32,11,53,410,0.76,26,8
32,11,53,410,0.76,26,9
32,11,53,410,0.78,24,7
32,11,53,410,0.78,24,8
32,11,53,410,0.78,24,9
32,11,53,410,0.78,25,7
32,11,53,410,0.78,25,8
32,11,53,410,0.78,25,9
32,11,53,410,0.78,26,7
32,11,53,410,0.78,26,8
32,11,53,410,0.78,26,9
32,11,53,410,0.8,24,7
32,11,53,410,0.8,24,8
32,11,53,410,0.8,24,9
32,11,53,410,0.8,25,7
32,11,53,410,0.8,25,8
32,11,53,410,0.8,25,9
32,11,53,410,0.8,26,7
32,11,53,410,0.8,26,8
32,11,53,410,0.8,26,9
32,11,53,410,0.82,24,7
32,11,53,410,0.82,24,8
32,11,53,410,0.82,24,9
32,11,53,410,0.82,25,7
32,11,53,410,0.82,25,8
32,11,53,410,0.82,25,9
32,11,53,410,0.82,26,7
32,11,53,410,0.82,26,8
32,11,53,410,0.82,26,9
32,11,53,410,0.84,24,7
32,11,53,410,0.84,24,8
32,11,53,410,0.84,24,9
32,11,53,410,0.84,25,7
32,11,53,410,0.84,25,8
32,11,53,410,0.84,25,9
32,11,53,410,0.84,26,7
32,11,53,410,0.84,26,8
32,11,53,410,0.84,26,9
32,11,53,410,0.86,24,7
32,11,53,410,0.86,24,8
32,11,53,410,0.86,24,9
32,11,53,410,0.86,25,7
32,11,53,410,0.86,25,8
32,11,53,410,0.86,25,9
32,11,53,410,0.86,26,7
32,11,53,410,0.86,26,8
32,11,53,410,0.86,26,9
32,11,53,415,0.74,24,7
32,11,53,415,0.74,24,8
32,11,53,415,0.74,24,9
32,11,53,415,0.74,25,7
32,11,53,415,0.74,25,8
32,11,53,415,0.74,25,9
32,11,53,415,0.74,26,7
32,11,53,415,0.74,26,8
32,11,53,415,0.74,26,9
32,11,53,415,0.76,24,7
32,11,53,415,0.76,24,8
32,11,53,415,0.76,24,9
32,11,53,415,0.76,25,7
32,11,53,415,0.76,25,8
32,11,53,415,0.76,25,9
32,11,53,415,0.76,26,7
32,11,53,415,0.76,26,8
32,11,53,415,0.76,26,9
32,11,53,415,0.78,24,7
32,11,53,415,0.78,24,8
32,11,53,415,0.78,24,9
32,11,53,415,0.78,25,7
32,11,53,415,0.78,25,8
32,11,53,415,0.78,25,9
32,11,53,415,0.78,26,7
32,11,53,415,0.78,26,8
32,11,53,415,0.78,26,9
32,11,53,415,0.8,24,7
32,11,53,415,0.8,24,8
32,11,53,415,0.8,24,9
32,11,53,415,0.8,25,7
32,11,53,415,0.8,25,8
32,11,53,415,0.8,25,9
32,11,53,415,0.8,26,7
32,11,53,415,0.8,26,8
32,11,53,415,0.8,26,9
32,11,53,415,0.82,24,7
32,11,53,415,0.82,24,8
32,11,53,415,0.82,24,9
32,11,53,415,0.82,25,7
32,11,53,415,0.82,25,8
32,11,53,415,0.82,25,9
32,11,53,415,0.82,26,7
32,11,53,415,0.82,26,8
32,11,53,415,0.82,26,9
32,11,53,415,0.84,24,7
32,11,53,415,0.84,24,8
32,11,53,415,0.84,24,9
32,11,53,415,0.84,25,7
32,11,53,415,0.84,25,8
32,11,53,415,0.84,25,9
32,11,53,415,0.84,26,7
32,11,53,415,0.84,26,8
32,11,53,415,0.84,26,9
32,11,53,415,0.86,24,7
32,11,53,415,0.86,24,8
32,11,53,415,0.86,24,9
32,11,53,415,0.86,25,7
32,11,53,415,0.86,25,8
32,11,53,415,0.86,25,9
32,11,53,415,0.86,26,7
32,11,53,415,0.86,26,8
32,11,53,415,0.86,26,9
32,11,58,385,0.74,24,7
32,11,58,385,0.74,24,8
32,11,58,385,0.74,24,9
32,11,58,385,0.74,25,7
32,11,58,385,0.74,25,8
32,11,58,385,0.74,25,9
32,11,58,385,0.74,26,7
32,11,58,385,0.74,26,8
32,11,58,385,0.74,26,9
32,11,58,385,0.76,24,7
32,11,58,385,0.76,24,8
32,11,58,385,0.76,24,9
32,11,58,385,0.76,25,7
32,11,58,385,0.76,25,8
32,11,58,385,0.76,25,9
32,11,58,385,0.76,26,7
32,11,58,385,0.76,26,8
32,11,58,385,0.76,26,9
32,11,58,385,0.78,24,7
32,11,58,385,0.78,24,8
32,11,58,385,0.78,24,9
32,11,58,385,0.78,25,7
32,11,58,385,0.78,25,8
32,11,58,385,0.78,25,9
32,11,58,385,0.78,26,7
32,11,58,385,0.78,26,8
32,11,58,385,0.78,26,9
32,11,58,385,0.8,24,7
32,11,58,385,0.8,24,8
32,11,58,385,0.8,24,9
32,11,58,385,0.8,25,7
32,11,58,385,0.8,25,8
32,11,58,385,0.8,25,9
32,11,58,385,0.8,26,7
32,11,58,385,0.8,26,8
32,11,58,385,0.8,26,9
32,11,58,385,0.82,24,7
32,11,58,385,0.82,24,8
32,11,58,385,0.82,24,9
32,11,58,385,0.82,25,7
32,11,58,385,0.82,25,8
32,11,58,385,0.82,25,9
32,11,58,385,0.82,26,7
32,11,58,385,0.82,26,8
32,11,58,385,0.82,26,9
32,11,58,385,0.84,24,7
32,11,58,385,0.84,24,8
32,11,58,385,0.84,24,9
32,11,58,385,0.84,25,7
32,11,58,385,0.84,25,8
32,11,58,385,0.84,25,9
32,11,58,385,0.84,26,7
32,11,58,385,0.84,26,8
32,11,58,385,0.84,26,9
32,11,58,385,0.86,24,7
32,11,58,385,0.86,24,8
32,11,58,385,0.86,24,9
32,11,58,385,0.86,25,7
32,11,58,385,0.86,25,8
32,11,58,385,0.86,25,9
32,11,58,385,0.86,26,7
32,11,58,385,0.86,26,8
32,11,58,385,0.86,26,9
32,11,58,390,0.74,24,7
32,11,58,390,0.74,24,8
32,11,58,390,0.74,24,9
32,11,58,390,0.74,25,7
32,11,58,390,0.74,25,8
32,11,58,390,0.74,25,9
32,11,58,390,0.74,26,7
32,11,58,390,0.74,26,8
32,11,58,390,0.74,26,9
32,11,58,390,0.76,24,7
32,11,58,390,0.76,24,8
32,11,58,390,0.76,24,9
32,11,58,390,0.76,25,7
32,11,58,390,0.76,25,8
32,11,58,390,0.76,25,9
32,11,58,390,0.76,26,7
32,11,58,390,0.76,26,8
32,11,58,390,0.76,26,9
32,11,58,390,0.78,24,7
32,11,58,390,0.78,24,8
32,11,58,390,0.78,24,9
32,11,58,390,0.78,25,7
32,11,58,390,0.78,25,8
32,11,58,390,0.78,25,9
32,11,58,390,0.78,26,7
32,11,58,390,0.78,26,8
32,11,58,390,0.78,26,9
32,11,58,390,0.8,24,7
32,11,58,390,0.8,24,8
32,11,58,390,0.8,24,9
32,11,58,390,0.8,25,7
32,11,58,390,0.8,25,8
32,11,58,390,0.8,25,9
32,11,58,390,0.8,26,7
32,11,58,390,0.8,26,8
32,11,58,390,0.8,26,9
32,11,58,390,0.82,24,7
32,11,58,390,0.82,24,8
32,11,58,390,0.82,24,9
32,11,58,390,0.82,25,7
32,11,58,390,0.82,25,8
32,11,58,390,0.82,25,9
32,11,58,390,0.82,26,7
32,11,58,390,0.82,26,8
32,11,58,390,0.82,26,9
32,11,58,390,0.84,24,7
32,11,58,390,0.84,24,8
32,11,58,390,0.84,24,9
32,11,58,390,0.84,25,7
32,11,58,390,0.84,25,8
32,11,58,390,0.84,25,9
32,11,58,390,0.84,26,7
32,11,58,390,0.84,26,8
32,11,58,390,0.84,26,9
32,11,58,390,0.86,24,7
32,11,58,390,0.86,24,8
32,11,58,390,0.86,24,9
32,11,58,390,0.86,25,7
32,11,58,390,0.86,25,8
32,11,58,390,0.86,25,9
32,11,58,390,0.86,26,7
32,11,58,390,0.86,26,8
32,11,58,390,0.86,26,9
32,11,58,395,0.74,24,7
32,11,58,395,0.74,24,8
32,11,58,395,0.74,24,9
32,11,58,395,0.74,25,7
32,11,58,395,0.74,25,8
32,11,58,395,0.74,25,9
32,11,58,395,0.74,26,7
32,11,58,395,0.74,26,8
32,11,58,395,0.74,26,9
32,11,58,395,0.76,24,7
32,11,58,395,0.76,24,8
32,11,58,395,0.76,24,9
32,11,58,395,0.76,25,7
32,11,58,395,0.76,25,8
32,11,58,395,0.76,25,9
32,11,58,395,0.76,26,7
32,11,58,395,0.76,26,8
32,11,58,395,0.76,26,9
32,11,58,395,0.78,24,7
32,11,58,395,0.78,24,8
32,11,58,395,0.78,24,9
32,11,58,395,0.78,25,7
32,11,58,395,0.78,25,8
32,11,58,395,0.78,25,9
32,11,58,395,0.78,26,7
32,11,58,395,0.78,26,8
32,11,58,395,0.78,26,9
32,11,58,395,0.8,24,7
32,11,58,395,0.8,24,8
32,11,58,395,0.8,24,9
32,11,58,395,0.8,25,7
32,11,58,395,0.8,25,8
32,11,58,395,0.8,25,9
32,11,58,395,0.8,26,7
32,11,58,395,0.8,26,8
32,11,58,395,0.8,26,9
32,11,58,395,0.82,24,7
32,11,58,395,0.82,24,8
32,11,58,395,0.82,24,9
32,11,58,395,0.82,25,7
32,11,58,395,0.82,25,8
32,11,58,395,0.82,25,9
32,11,58,395,0.82,26,7
32,11,58,395,0.82,26,8
32,11,58,395,0.82,26,9
32,11,58,395,0.84,24,7
32,11,58,395,0.84,24,8
32,11,58,395,0.84,24,9
32,11,58,395,0.84,25,7
32,11,58,395,0.84,25,8
32,11,58,395,0.84,25,9
32,11,58,395,0.84,26,7
32,11,58,395,0.84,26,8
32,11,58,395,0.84,26,9
32,11,58,395,0.86,24,7
32,11,58,395,0.86,24,8
32,11,58,395,0.86,24,9
32,11,58,395,0.86,25,7
32,11,58,395,0.86,25,8
32,11,58,395,0.86,25,9
32,11,58,395,0.86,26,7
32,11,58,395,0.86,26,8
32,11,58,395,0.86,26,9
32,11,58,400,0.74,24,7
32,11,58,400,0.74,24,8
32,11,58,400,0.74,24,9
32,11,58,400,0.74,25,7
32,11,58,400,0.74,25,8
32,11,58,400,0.74,25,9
32,11,58,400,0.74,26,7
32,11,58,400,0.74,26,8
32,11,58,400,0.74,26,9
32,11,58,400,0.76,24,7
32,11,58,400,0.76,24,8
32,11,58,400,0.76,24,9
32,11,58,400,0.76,25,7
32,11,58,400,0.76,25,8
32,11,58,400,0.76,25,9
32,11,58,400,0.76,26,7
32,11,58,400,0.76,26,8
32,11,58,400,0.76,26,9
32,11,58,400,0.78,24,7
32,11,58,400,0.78,24,8
32,11,58,400,0.78,24,9
32,11,58,400,0.78,25,7
32,11,58,400,0.78,25,8
32,11,58,400,0.78,25,9
32,11,58,400,0.78,26,7
32,11,58,400,0.78,26,8
32,11,58,400,0.78,26,9
32,11,58,400,0.8,24,7
32,11,58,400,0.8,24,8
32,11,58,400,0.8,24,9
32,11,58,400,0.8,25,7
32,11,58,400,0.8,25,8
32,11,58,400,0.8,25,9
32,11,58,400,0.8,26,7
32,11,58,400,0.8,26,8
32,11,58,400,0.8,26,9
32,11,58,400,0.82,24,7
32,11,58,400,0.82,24,8
32,11,58,400,0.82,24,9
32,11,58,400,0.82,25,7
32,11,58,400,0.82,25,8
32,11,58,400,0.82,25,9
32,11,58,400,0.82,26,7
32,11,58,400,0.82,26,8
32,11,58,400,0.82,26,9
32,11,58,400,0.84,24,7
32,11,58,400,0.84,24,8
32,11,58,400,0.84,24,9
32,11,58,400,0.84,25,7
32,11,58,400,0.84,25,8
32,11,58,400,0.84,25,9
32,11,58,400,0.84,26,7
32,11,58,400,0.84,26,8
32,11,58,400,0.84,26,9
32,11,58,400,0.86,24,7
32,11,58,400,0.86,24,8
32,11,58,400,0.86,24,9
32,11,58,400,0.86,25,7
32,11,58,400,0.86,25,8
32,11,58,400,0.86,25,9
32,11,58,400,0.86,26,7
32,11,58,400,0.86,26,8
32,11,58,400,0.86,26,9
32,11,58,405,0.74,24,7
32,11,58,405,0.74,24,8
32,11,58,405,0.74,24,9
32,11,58,405,0.74,25,7
32,11,58,405,0.74,25,8
32,11,58,405,0.74,25,9
32,11,58,405,0.74,26,7
32,11,58,405,0.74,26,8
32,11,58,405,0.74,26,9
32,11,58,405,0.76,24,7
32,11,58,405,0.76,24,8
32,11,58,405,0.76,24,9
32,11,58,405,0.76,25,7
32,11,58,405,0.76,25,8
32,11,58,405,0.76,25,9
32,11,58,405,0.76,26,7
32,11,58,405,0.76,26,8
32,11,58,405,0.76,26,9
32,11,58,405,0.78,24,7
32,11,58,405,0.78,24,8
32,11,58,405,0.78,24,9
32,11,58,405,0.78,25,7
32,11,58,405,0.78,25,8
32,11,58,405,0.78,25,9
32,11,58,405,0.78,26,7
32,11,58,405,0.78,26,8
32,11,58,405,0.78,26,9
32,11,58,405,0.8,24,7
32,11,58,405,0.8,24,8
32,11,58,405,0.8,24,9
32,11,58,405,0.8,25,7
32,11,58,405,0.8,25,8
32,11,58,405,0.8,25,9
32,11,58,405,0.8,26,7
32,11,58,405,0.8,26,8
32,11,58,405,0.8,26,9
32,11,58,405,0.82,24,7
32,11,58,405,0.82,24,8
32,11,58,405,0.82,24,9
32,11,58,405,0.82,25,7
32,11,58,405,0.82,25,8
32,11,58,405,0.82,25,9
32,11,58,405,0.82,26,7
32,11,58,405,0.82,26,8
32,11,58,405,0.82,26,9
32,11,58,405,0.84,24,7
32,11,58,405,0.84,24,8
32,11,58,405,0.84,24,9
32,11,58,405,0.84,25,7
32,11,58,405,0.84,25,8
32,11,58,405,0.84,25,9
32,11,58,405,0.84,26,7
32,11,58,405,0.84,26,8
32,11,58,405,0.84,26,9
32,11,58,405,0.86,24,7
32,11,58,405,0.86,24,8
32,11,58,405,0.86,24,9
32,11,58,405,0.86,25,7
32,11,58,405,0.86,25,8
32,11,58,405,0.86,25,9
32,11,58,405,0.86,26,7
32,11,58,405,0.86,26,8
32,11,58,405,0.86,26,9
32,11,58,410,0.74,24,7
32,11,58,410,0.74,24,8
32,11,58,410,0.74,24,9
32,11,58,410,0.74,25,7
32,11,58,410,0.74,25,8
32,11,58,410,0.74,25,9
32,11,58,410,0.74,26,7
32,11,58,410,0.74,26,8
32,11,58,410,0.74,26,9
32,11,58,410,0.76,24,7
32,11,58,410,0.76,24,8
32,11,58,410,0.76,24,9
32,11,58,410,0.76,25,7
32,11,58,410,0.76,25,8
32,11,58,410,0.76,25,9
32,11,58,410,0.76,26,7
32,11,58,410,0.76,26,8
32,11,58,410,0.76,26,9
32,11,58,410,0.78,24,7
32,11,58,410,0.78,24,8
32,11,58,410,0.78,24,9
32,11,58,410,0.78,25,7
32,11,58,410,0.78,25,8
32,11,58,410,0.78,25,9
32,11,58,410,0.78,26,7
32,11,58,410,0.78,26,8
32,11,58,410,0.78,26,9
32,11,58,410,0.8,24,7
32,11,58,410,0.8,24,8
32,11,58,410,0.8,24,9
32,11,58,410,0.8,25,7
32,11,58,410,0.8,25,8
32,11,58,410,0.8,25,9
32,11,58,410,0.8,26,7
32,11,58,410,0.8,26,8
32,11,58,410,0.8,26,9
32,11,58,410,0.82,24,7
32,11,58,410,0.82,24,8
32,11,58,410,0.82,24,9
32,11,58,410,0.82,25,7
32,11,58,410,0.82,25,8
32,11,58,410,0.82,25,9
32,11,58,410,0.82,26,7
32,11,58,410,0.82,26,8
32,11,58,410,0.82,26,9
32,11,58,410,0.84,24,7
32,11,58,410,0.84,24,8
32,11,58,410,0.84,24,9
32,11,58,410,0.84,25,7
32,11,58,410,0.84,25,8
32,11,58,410,0.84,25,9
32,11,58,410,0.84,26,7
32,11,58,410,0.84,26,8
32,11,58,410,0.84,26,9
32,11,58,410,0.86,24,7
32,11,58,410,0.86,24,8
32,11,58,410,0.86,24,9
32,11,58,410,0.86,25,7
32,11,58,410,0.86,25,8
32,11,58,410,0.86,25,9
32,11,58,410,0.86,26,7
32,11,58,410,0.86,26,8
32,11,58,410,0.86,26,9
32,11,58,415,0.74,24,7
32,11,58,415,0.74,24,8
32,11,58,415,0.74,24,9
32,11,58,415,0.74,25,7
32,11,58,415,0.74,25,8
32,11,58,415,0.74,25,9
32,11,58,415,0.74,26,7
32,11,58,415,0.74,26,8
32,11,58,415,0.74,26,9
32,11,58,415,0.76,24,7
32,11,58,415,0.76,24,8
32,11,58,415,0.76,24,9
32,11,58,415,0.76,25,7
32,11,58,415,0.76,25,8
32,11,58,415,0.76,25,9
32,11,58,415,0.76,26,7
32,11,58,415,0.76,26,8
32,11,58,415,0.76,26,9
32,11,58,415,0.78,24,7
32,11,58,415,0.78,24,8
32,11,58,415,0.78,24,9
32,11,58,415,0.78,25,7
32,11,58,415,0.78,25,8
32,11,58,415,0.78,25,9
32,11,58,415,0.78,26,7
32,11,58,415,0.78,26,8
32,11,58,415,0.78,26,9
32,11,58,415,0.8,24,7
32,11,58,415,0.8,24,8
32,11,58,415,0.8,24,9
32,11,58,415,0.8,25,7
32,11,58,415,0.8,25,8
32,11,58,415,0.8,25,9
32,11,58,415,0.8,26,7
32,11,58,415,0.8,26,8
32,11,58,415,0.8,26,9
32,11,58,415,0.82,24,7
32,11,58,415,0.82,24,8
32,11,58,415,0.82,24,9
32,11,58,415,0.82,25,7
32,11,58,415,0.82,25,8
32,11,58,415,0.82,25,9
32,11,58,415,0.82,26,7
32,11,58,415,0.82,26,8
32,11,58,415,0.82,26,9
32,11,58,415,0.84,24,7
32,11,58,415,0.84,24,8
32,11,58,415,0.84,24,9
32,11,58,415,0.84,25,7
